Filename,Width,Height,DPI Information
D:/Thesis/realism_data/Academicism\bather.jpg,484,896,"(144, 144)"
D:/Thesis/realism_data/Academicism\bathers.jpg,2261,3508,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\bathing woman.jpg,372,998,
D:/Thesis/realism_data/Academicism\bathing women.jpg,2076,2400,"(72, 72)"
D:/Thesis/realism_data/Academicism\bathsheba.jpg,750,459,"(300, 300)"
D:/Thesis/realism_data/Academicism\battle of castillon.jpg,743,1200,"(300, 300)"
"D:/Thesis/realism_data/Academicism\battle of montgisard, 18 november 1177.jpg",2000,1598,"(300, 300)"
D:/Thesis/realism_data/Academicism\battledore.jpg,396,978,"(72, 72)"
"D:/Thesis/realism_data/Academicism\bazille, from ''the barber of seville''.jpg",751,1052,"(72, 72)"
D:/Thesis/realism_data/Academicism\beaut romane.jpg,488,1124,"(72, 72)"
D:/Thesis/realism_data/Academicism\beauty and love.jpg,535,805,"(600, 600)"
D:/Thesis/realism_data/Academicism\bedtime.jpg,625,800,"(72, 72)"
D:/Thesis/realism_data/Academicism\before the bath.jpg,763,831,"(96, 96)"
D:/Thesis/realism_data/Academicism\beggar sketch.jpg,800,562,"(601, 601)"
D:/Thesis/realism_data/Academicism\behind the scenes.jpg,2000,1467,"(180, 180)"
D:/Thesis/realism_data/Academicism\bellerophon is sent to the campaign against the chimera.jpg,603,752,"(72, 72)"
D:/Thesis/realism_data/Academicism\berceuse.jpg,692,1000,"(72, 72)"
D:/Thesis/realism_data/Academicism\bestellung der kronprinzessin für den altar der christuskirche in danzig-langfuhr.jpg,3144,1525,"(300, 300)"
D:/Thesis/realism_data/Academicism\betrothal of mary and joseph.jpg,870,1000,
D:/Thesis/realism_data/Academicism\between two fires.jpg,1536,1220,
D:/Thesis/realism_data/Academicism\between wealth and love.jpg,2584,3200,"(76, 76)"
D:/Thesis/realism_data/Academicism\beware of greeks bearing gifts.jpg,600,412,"(72, 72)"
D:/Thesis/realism_data/Academicism\biblis.jpg,3839,2357,"(900, 900)"
D:/Thesis/realism_data/Academicism\bildnis eines scheuen mädchens mit rotem halstuch und zerzausten locken.jpg,2287,3000,"(300, 300)"
D:/Thesis/realism_data/Academicism\biondina.jpg,2550,3364,"(300, 300)"
D:/Thesis/realism_data/Academicism\birth of venus.jpg,1024,755,"(300, 300)"
D:/Thesis/realism_data/Academicism\bishop visits.jpg,976,745,"(350, 350)"
D:/Thesis/realism_data/Academicism\blanchisseuses dans la seguia de biskra.jpg,2626,3658,"(72, 72)"
D:/Thesis/realism_data/Academicism\blind man's buff.jpg,1260,867,"(100, 100)"
D:/Thesis/realism_data/Academicism\blossoms.jpg,748,2409,"(72, 72)"
D:/Thesis/realism_data/Academicism\blowing bubbles.jpg,450,339,"(72, 72)"
D:/Thesis/realism_data/Academicism\blumenstillleben.jpg,643,800,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\bodegón de caza y vela.jpg,374,470,"(72, 72)"
D:/Thesis/realism_data/Academicism\bouquet of flowers in a blue vase.jpg,457,570,"(144, 144)"
D:/Thesis/realism_data/Academicism\boy from ardeal.jpg,773,1000,"(0, 0)"
D:/Thesis/realism_data/Academicism\boy painting a tragic mask.jpg,372,608,"(96, 96)"
D:/Thesis/realism_data/Academicism\boy.jpg,800,406,"(601, 601)"
D:/Thesis/realism_data/Academicism\boyar.jpg,432,599,"(72, 72)"
D:/Thesis/realism_data/Academicism\branche de laurier.jpg,938,1611,"(200, 200)"
D:/Thesis/realism_data/Academicism\breton brother and sister.jpg,1816,2669,"(300, 300)"
D:/Thesis/realism_data/Academicism\breton knitter.jpg,350,428,"(96, 96)"
D:/Thesis/realism_data/Academicism\bridge in venice with figures.jpg,564,751,"(72, 72)"
D:/Thesis/realism_data/Academicism\bridgework.jpg,2500,3500,"(72, 72)"
D:/Thesis/realism_data/Academicism\bringing home the flock.jpg,853,1023,"(72, 72)"
D:/Thesis/realism_data/Academicism\british men of war and other ships off the coast in choppy seas.jpg,1282,911,"(96, 96)"
D:/Thesis/realism_data/Academicism\brother and sister.jpg,1126,2557,"(400, 400)"
D:/Thesis/realism_data/Academicism\brotherly love.jpg,2462,3000,"(300, 300)"
D:/Thesis/realism_data/Academicism\buildings.jpg,746,1000,"(0, 0)"
D:/Thesis/realism_data/Academicism\bunyan in prison.jpg,560,448,"(96, 96)"
D:/Thesis/realism_data/Academicism\bust of a lady.jpg,2463,3000,"(300, 300)"
D:/Thesis/realism_data/Academicism\bust of paul reclus.jpg,1384,2556,"(72, 72)"
D:/Thesis/realism_data/Academicism\by a pool. a scene from roman life.jpg,760,1296,"(300, 300)"
D:/Thesis/realism_data/Academicism\by a pool.jpg,1100,1864,"(72, 72)"
D:/Thesis/realism_data/Academicism\by a spring.jpg,800,546,"(602, 602)"
D:/Thesis/realism_data/Academicism\by a temple idyll.jpg,589,731,"(600, 600)"
D:/Thesis/realism_data/Academicism\by the riverbank.jpg,3057,4000,"(72, 72)"
D:/Thesis/realism_data/Academicism\by the well.jpg,788,1000,
"D:/Thesis/realism_data/Academicism\bégéarss, from ''the guilty mother''.jpg",2352,3912,"(72, 72)"
D:/Thesis/realism_data/Academicism\caesar crossing the rubicon.jpg,640,510,"(72, 72)"
"D:/Thesis/realism_data/Academicism\calpigi, from ''tarare''.jpg",770,1027,"(72, 72)"
D:/Thesis/realism_data/Academicism\camel train in a sandstorm.jpg,6763,3411,"(96, 96)"
D:/Thesis/realism_data/Academicism\camille also known as the woman in a green dress.jpg,1383,2126,"(100, 100)"
"D:/Thesis/realism_data/Academicism\campo santa margherita, venice.jpg",2400,1906,"(350, 350)"
"D:/Thesis/realism_data/Academicism\canal dona onesta, venice.jpg",2000,2000,"(96, 96)"
D:/Thesis/realism_data/Academicism\canéphore.jpg,350,488,"(96, 96)"
D:/Thesis/realism_data/Academicism\capitole toulouse. toulouse coopérant à la défense nationale.jpg,971,900,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\captive andromache.jpg,3793,1797,"(300, 300)"
D:/Thesis/realism_data/Academicism\captivité des juifs à babylone.jpg,451,359,
D:/Thesis/realism_data/Academicism\capuchin monk.jpg,611,755,"(72, 72)"
D:/Thesis/realism_data/Academicism\card-playing shoemaker boys.jpg,1258,1059,"(72, 72)"
D:/Thesis/realism_data/Academicism\cardinal mazarin dying.jpg,800,459,"(300, 300)"
D:/Thesis/realism_data/Academicism\cardinal richelieu at the siege of la rochelle.jpg,3000,1705,
"D:/Thesis/realism_data/Academicism\cardinal, reading a letter.jpg",1704,2272,"(72, 72)"
D:/Thesis/realism_data/Academicism\cartoon for the fresco the arts of industry as applied to war.jpg,768,345,"(300, 300)"
D:/Thesis/realism_data/Academicism\catch of the day.jpg,1000,746,"(72, 72)"
D:/Thesis/realism_data/Academicism\catharine lorillard wolfe.jpg,300,482,"(0, 0)"
D:/Thesis/realism_data/Academicism\cave of the storm nymphs.jpg,2323,3186,"(300, 300)"
D:/Thesis/realism_data/Academicism\centaur battle.jpg,498,700,"(200, 200)"
D:/Thesis/realism_data/Academicism\character study.jpg,1673,1700,"(300, 300)"
D:/Thesis/realism_data/Academicism\charity in the night market.jpg,564,443,"(72, 72)"
D:/Thesis/realism_data/Academicism\charity of st. elizabeth of hungary.jpg,1074,1516,"(72, 72)"
D:/Thesis/realism_data/Academicism\charity or the indigent family.jpg,563,462,"(72, 72)"
D:/Thesis/realism_data/Academicism\charity.jpg,555,800,"(72, 72)"
D:/Thesis/realism_data/Academicism\charon carries dead souls across the river styx.jpg,812,1000,
D:/Thesis/realism_data/Academicism\cherry blossoms.jpg,356,600,"(95.9866, 95.9866)"
"D:/Thesis/realism_data/Academicism\cherub, from ''the marriage of figaro''.jpg",689,836,"(72, 72)"
D:/Thesis/realism_data/Academicism\chess players.jpg,1000,642,"(72, 72)"
D:/Thesis/realism_data/Academicism\child at bath.jpg,603,800,"(300, 300)"
D:/Thesis/realism_data/Academicism\child braiding a crown.jpg,1688,2767,"(300, 300)"
D:/Thesis/realism_data/Academicism\child holding flowers.jpg,350,564,"(96, 96)"
D:/Thesis/realism_data/Academicism\children with parrot.jpg,685,750,"(0, 0)"
D:/Thesis/realism_data/Academicism\children with the lamb.jpg,349,470,"(96, 96)"
D:/Thesis/realism_data/Academicism\children's fight.jpg,621,470,
D:/Thesis/realism_data/Academicism\chlodobert's last moments.jpg,1280,960,
D:/Thesis/realism_data/Academicism\chloé.jpg,329,648,"(100, 100)"
D:/Thesis/realism_data/Academicism\choosing the rose.jpg,512,684,
D:/Thesis/realism_data/Academicism\christ and child.jpg,827,1313,"(0, 0)"
D:/Thesis/realism_data/Academicism\christ and sinner.jpg,2199,1100,"(72, 72)"
D:/Thesis/realism_data/Academicism\christ and the samaritan woman.jpg,1999,1100,"(72, 72)"
D:/Thesis/realism_data/Academicism\christ before pilate.jpg,1280,845,"(250, 250)"
D:/Thesis/realism_data/Academicism\christ healing by the well of bethesda.jpg,564,451,"(72, 72)"
D:/Thesis/realism_data/Academicism\christ healing.jpg,350,395,"(96, 96)"
D:/Thesis/realism_data/Academicism\christ in gethsemane. the angel..jpg,588,390,"(0, 0)"
D:/Thesis/realism_data/Academicism\christ in the house of martha and mary.jpg,1751,1100,"(72, 72)"
"D:/Thesis/realism_data/Academicism\christ of the cornfield and he said unto them, the sabbath was made for man,and not man for the sabbath. mark, ii, 27..jpg",631,1000,"(72, 72)"
D:/Thesis/realism_data/Academicism\christ of the cross.jpg,368,720,"(762, 762)"
D:/Thesis/realism_data/Academicism\christ teaching at the temple.jpg,350,607,"(96, 96)"
"D:/Thesis/realism_data/Academicism\christ the redeemer, christ calls the afflicted to himself sketch.jpg",4900,6202,"(300, 300)"
D:/Thesis/realism_data/Academicism\christ with children.jpg,350,399,"(96, 96)"
D:/Thesis/realism_data/Academicism\christ with thorns.jpg,729,912,"(0, 0)"
D:/Thesis/realism_data/Academicism\christ's sermon in the temple.jpg,1024,661,"(0, 0)"
D:/Thesis/realism_data/Academicism\christ.jpg,3422,5335,"(300, 300)"
D:/Thesis/realism_data/Academicism\christian dirce.jpg,2273,1100,"(72, 72)"
D:/Thesis/realism_data/Academicism\christian ii imprisoned in the tower at sønderborg castle.jpg,1764,2272,"(300, 300)"
"D:/Thesis/realism_data/Academicism\christian women at the tomb of the virgin, jerusalem.jpg",742,1000,"(600, 600)"
D:/Thesis/realism_data/Academicism\christina nilsson as ophelia.jpg,457,799,"(300, 300)"
D:/Thesis/realism_data/Academicism\church interior.jpg,291,470,"(72, 72)"
"D:/Thesis/realism_data/Academicism\cigale, nude art.jpg",204,480,"(200, 200)"
D:/Thesis/realism_data/Academicism\cimabue's celebrated madonna carried in procession through the streets of florence.jpg,3795,1676,"(300, 300)"
D:/Thesis/realism_data/Academicism\cincinnatus receiving the ambassadors from rome.jpg,599,458,"(300, 300)"
"D:/Thesis/realism_data/Academicism\ciociara, italian peasant woman.jpg",1200,1846,"(360, 283)"
D:/Thesis/realism_data/Academicism\classical bust of a bearded male seen in profile.jpg,1794,2214,"(72, 72)"
D:/Thesis/realism_data/Academicism\classical male bust in profile.jpg,2543,3177,"(150, 150)"
D:/Thesis/realism_data/Academicism\cleopatra and caesar.jpg,911,1321,"(96, 96)"
D:/Thesis/realism_data/Academicism\cleopatra testing poisons on those condemned to death.jpg,6843,3903,"(300, 300)"
"D:/Thesis/realism_data/Academicism\cleopatra, sketch for cleopatra trying poisons on those condemned to death.jpg",3341,2409,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\clipping cupid's wings.jpg,1000,786,"(600, 600)"
"D:/Thesis/realism_data/Academicism\clotilde, marchioness of arcicóllar.jpg",1609,2000,"(180, 180)"
D:/Thesis/realism_data/Academicism\clytie.jpg,600,694,"(72, 72)"
D:/Thesis/realism_data/Academicism\cléonis et cydippe.jpg,1480,2000,"(75, 75)"
D:/Thesis/realism_data/Academicism\collecting brushwood for christmas.jpg,1601,2402,"(300, 300)"
D:/Thesis/realism_data/Academicism\collectors for the kami temples.jpg,1876,1414,
D:/Thesis/realism_data/Academicism\colonel felix massue.jpg,707,900,"(300, 300)"
D:/Thesis/realism_data/Academicism\come unto me.jpg,350,525,"(96, 96)"
D:/Thesis/realism_data/Academicism\coming from church.jpg,539,700,"(72, 72)"
D:/Thesis/realism_data/Academicism\compassion.jpg,977,2144,"(600, 600)"
D:/Thesis/realism_data/Academicism\compatriots of canova.jpg,1600,1182,"(72, 72)"
D:/Thesis/realism_data/Academicism\confidence.jpg,1000,1902,"(600, 600)"
D:/Thesis/realism_data/Academicism\congratulations.jpg,827,1124,"(96, 96)"
D:/Thesis/realism_data/Academicism\consecration of the herm.jpg,1535,861,"(72, 72)"
D:/Thesis/realism_data/Academicism\conselheiro lopes netto.jpg,673,817,"(72, 72)"
D:/Thesis/realism_data/Academicism\consolation.jpg,838,1000,"(300, 300)"
D:/Thesis/realism_data/Academicism\consolator.jpg,1000,1400,"(199, 199)"
D:/Thesis/realism_data/Academicism\constant coquelin l'aîné 1841 - 1909 as don césar de bazan.jpg,773,2000,"(25, 25)"
"D:/Thesis/realism_data/Academicism\constantinople, la mosquée yeni djami.jpg",1570,681,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\consummatum est jerusalem.jpg,750,406,"(240, 240)"
D:/Thesis/realism_data/Academicism\conversation by the spring.jpg,1315,703,
D:/Thesis/realism_data/Academicism\conversation in the garden.jpg,503,800,"(96, 96)"
D:/Thesis/realism_data/Academicism\conversing in the kitchen.jpg,564,452,"(72, 72)"
D:/Thesis/realism_data/Academicism\corner of the marketplace.jpg,2741,2750,"(132, 132)"
"D:/Thesis/realism_data/Academicism\corner of the vineyard, languedoc.jpg",1000,765,"(72, 72)"
D:/Thesis/realism_data/Academicism\corsairs.jpg,1000,555,"(0, 0)"
D:/Thesis/realism_data/Academicism\countess sophia mikhailovna vorontsov.jpg,1668,2439,"(180, 180)"
D:/Thesis/realism_data/Academicism\courtesan and her mother.jpg,2124,2526,"(300, 300)"
D:/Thesis/realism_data/Academicism\courtyard of a mosque at broussa.jpg,1439,2038,"(300, 300)"
D:/Thesis/realism_data/Academicism\courtyard of the artist's studio.jpg,921,1798,"(300, 300)"
D:/Thesis/realism_data/Academicism\cover illustration of ''the punishments'' by victor hugo.jpg,359,500,"(96, 96)"
D:/Thesis/realism_data/Academicism\cristo no monte das oliveiras.jpg,691,1000,"(72, 72)"
D:/Thesis/realism_data/Academicism\cristo sobre as ondas.jpg,505,350,"(0, 0)"
D:/Thesis/realism_data/Academicism\cromwell before the coffin of charles i.jpg,733,575,"(0, 0)"
D:/Thesis/realism_data/Academicism\crossing the stream.jpg,1100,1724,"(72, 72)"
D:/Thesis/realism_data/Academicism\crucified christ.jpg,359,590,"(0, 0)"
D:/Thesis/realism_data/Academicism\crucifixion with mary magdalene kneeling and weeping.jpg,368,798,"(300, 300)"
D:/Thesis/realism_data/Academicism\cupboard love.jpg,333,400,"(0, 0)"
D:/Thesis/realism_data/Academicism\cupid and psyche.jpg,800,647,"(72, 72)"
D:/Thesis/realism_data/Academicism\cupid and psyche.jpg,1350,2256,"(600, 600)"
D:/Thesis/realism_data/Academicism\cupid flying over water.jpg,473,800,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\cupid gardeners.jpg,904,1412,"(72, 72)"
D:/Thesis/realism_data/Academicism\cupid with butterfly.jpg,1143,1999,"(72, 72)"
D:/Thesis/realism_data/Academicism\cupid with thorn.jpg,616,963,"(350, 350)"
D:/Thesis/realism_data/Academicism\cupidon.jpg,909,1645,"(200, 200)"
D:/Thesis/realism_data/Academicism\cupids arrows.jpg,1000,1260,"(600, 600)"
D:/Thesis/realism_data/Academicism\cupids with flowers.jpg,676,1000,
D:/Thesis/realism_data/Academicism\cupid’s secrets.jpg,327,470,"(72, 72)"
D:/Thesis/realism_data/Academicism\curiosity.jpg,334,700,"(0, 0)"
D:/Thesis/realism_data/Academicism\curtain design for the słowacki theatre.jpg,1280,870,
D:/Thesis/realism_data/Academicism\cymon and iphigenia.jpg,3510,1827,"(300, 300)"
"D:/Thesis/realism_data/Academicism\d. pedro ii, o magnânimo.jpg",296,450,"(96, 96)"
D:/Thesis/realism_data/Academicism\daisies.jpg,1513,2508,"(600, 600)"
D:/Thesis/realism_data/Academicism\danae.jpg,1600,2596,"(96.0, 96.0)"
D:/Thesis/realism_data/Academicism\dance amongst daggers.jpg,800,427,"(601, 601)"
D:/Thesis/realism_data/Academicism\dance of the bacchantes.jpg,716,600,"(72, 72)"
D:/Thesis/realism_data/Academicism\dancer with an apple.jpg,1892,3060,"(72, 72)"
D:/Thesis/realism_data/Academicism\dancing girl resting.jpg,550,800,"(200, 200)"
D:/Thesis/realism_data/Academicism\daniel's answer to the king.jpg,600,396,"(72, 72)"
D:/Thesis/realism_data/Academicism\daniel's prayer.jpg,473,512,"(72, 72)"
D:/Thesis/realism_data/Academicism\dante gabriel rossetti.jpg,2400,2957,"(72, 72)"
D:/Thesis/realism_data/Academicism\dante he hath seen well.jpg,1000,680,"(600, 600)"
D:/Thesis/realism_data/Academicism\dante in exile.jpg,2790,1793,"(240, 240)"
D:/Thesis/realism_data/Academicism\dante meets matelda.jpg,292,400,"(96, 96)"
D:/Thesis/realism_data/Academicism\daphnis et chloe revenant de la montagne.jpg,1000,1425,"(600, 600)"
D:/Thesis/realism_data/Academicism\daphnis et chloe.jpg,470,470,"(72, 72)"
"D:/Thesis/realism_data/Academicism\das blumenmädchen, signiert.jpg",2538,4800,"(300, 300)"
D:/Thesis/realism_data/Academicism\das martyrium der sieben makkabäer.jpg,275,479,"(96, 96)"
D:/Thesis/realism_data/Academicism\dattatreya.jpg,742,1059,"(96, 96)"
D:/Thesis/realism_data/Academicism\daughter of fisherman.jpg,3140,4096,"(144, 144)"
D:/Thesis/realism_data/Academicism\davel executed.jpg,915,1024,"(72, 72)"
D:/Thesis/realism_data/Academicism\david.jpg,800,704,"(300, 300)"
D:/Thesis/realism_data/Academicism\dawn.jpg,602,1200,"(1570.0, 1570.0)"
D:/Thesis/realism_data/Academicism\day and the dawnstar.jpg,1515,2714,"(300, 300)"
D:/Thesis/realism_data/Academicism\day.jpg,1870,3780,"(400, 400)"
D:/Thesis/realism_data/Academicism\daydreaming.jpg,420,800,"(72, 72)"
D:/Thesis/realism_data/Academicism\dead hector.jpg,944,585,"(72, 72)"
D:/Thesis/realism_data/Academicism\death of cleopatra.jpg,932,628,"(300, 300)"
"D:/Thesis/realism_data/Academicism\death of elizabeth i, queen of england.jpg",832,1001,"(0, 0)"
D:/Thesis/realism_data/Academicism\death of francesca da rimini and paolo malatesta.jpg,800,561,"(300, 300)"
"D:/Thesis/realism_data/Academicism\death of saint-geneviève, panthéon, paris.jpg",1024,683,"(72, 72)"
D:/Thesis/realism_data/Academicism\decapitation of st. john the baptist.jpg,768,665,
D:/Thesis/realism_data/Academicism\degollación del bautista.jpg,724,973,"(240, 240)"
D:/Thesis/realism_data/Academicism\demosthenes practicing oratory.jpg,350,449,
D:/Thesis/realism_data/Academicism\demosthenes practising his oratory.jpg,350,449,"(96, 96)"
D:/Thesis/realism_data/Academicism\denying satan.jpg,350,628,"(96, 96)"
D:/Thesis/realism_data/Academicism\departure of attilio regolo for carthage preparatory sketch.jpg,2985,1920,"(300, 300)"
D:/Thesis/realism_data/Academicism\der klingenturm in rothenburg ob der taube.jpg,1126,1562,"(300, 300)"
D:/Thesis/realism_data/Academicism\desdemona.jpg,366,480,"(72, 72)"
D:/Thesis/realism_data/Academicism\devotion.jpg,493,640,"(1012, 1012)"
D:/Thesis/realism_data/Academicism\dhruv narayan.jpg,400,577,"(96, 96)"
D:/Thesis/realism_data/Academicism\diadumenè.jpg,1488,1485,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\diana and endymion.jpg,696,944,"(72, 72)"
D:/Thesis/realism_data/Academicism\diana cazadora.jpg,845,1024,"(200, 200)"
D:/Thesis/realism_data/Academicism\diana surprised.jpg,720,525,"(72, 72)"
D:/Thesis/realism_data/Academicism\diana the huntress.jpg,2489,3200,"(72, 72)"
"D:/Thesis/realism_data/Academicism\diana, the huntress.jpg",350,470,"(96, 96)"
D:/Thesis/realism_data/Academicism\diana.jpg,1457,3000,"(150, 150)"
D:/Thesis/realism_data/Academicism\diane au bain.jpg,2754,4686,"(72, 72)"
D:/Thesis/realism_data/Academicism\diane chassant.jpg,387,600,"(600, 600)"
D:/Thesis/realism_data/Academicism\diderot and his scribe.jpg,598,900,"(300, 300)"
D:/Thesis/realism_data/Academicism\die apfelverkäuferin.jpg,563,423,"(72, 72)"
